x,y,z,fault
0.585984731,0.036981818,0,1
-0.028426148,-0.200112727,0,1
-0.283855389,0.064923636,0,1
0.277357984,-0.058143636,0,1
0.4069,-0.167650909,0,1
-0.206292615,-0.039652727,0,1
-0.364666866,0.1808,0,1
0.096648902,-0.003903636,0,1
0.196140419,-0.130258182,0,1
-0.119795908,0.095536364,0,1
-0.224566567,0.100056364,0,1
0.047918363,0.028147273,0,1
0.17177515,-0.081565455,0,1
0.047106188,0.133545455,0,1
-0.268017964,0.061225455,0,1
-0.484462774,0.062869091,0,1
0.159998603,0.269761818,0,1
0.592888224,0.085263636,0,1
-0.250962275,-0.078483636,0,1
-0.80445998,-0.056294545,0,1
0.232282236,0.124505455,0,1
0.693598004,0.013149091,0,1
-0.479183633,-0.046843636,0,1
-1.033899601,-0.259078182,0,1
0.30415978,0.092249091,0,1
1.389226447,0.274898182,0,1
-0.08406018,-0.139298182,0,1
-1.353084631,0.292567273,0,1
0.045075749,0.361394545,0,1
1.466789222,-0.040269091,0,1
0.161216866,0.005958182,0,1
-1.218669561,0.001849091,0,1
0.129542016,-0.120396364,0,1
1.303948004,0.237094545,0,1
0.182739521,0.00678,0,1
-0.853190519,-0.312085455,0,1
-0.000406088,0.024449091,0,1
0.683851896,-0.11978,0,1
-0.104364571,-0.05876,0,1
-0.499488024,0.247983636,0,1
-0.050760978,-0.110945455,0,1
-0.005279142,0.177307273,0,1
-0.245683134,0.388925455,0,1
-0.147815968,-0.274281818,0,1
-0.125481138,-0.264214545,0,1
-0.415021756,0.174430909,0,1
-0.230251796,0.073963636,0,1
0.283043214,-0.132723636,0,1
0.201419561,-0.13334,0,1
-0.249337924,-0.028969091,0,1
-0.069441018,0.438029091,0,1
0.467813174,-0.054034545,0,1
0.232282236,-0.25312,0,1
-0.245683134,0.288252727,0,1
0.022740918,0.18984,0,1
0.465376647,-0.303456364,0,1
0.221723952,-0.213672727,0,1
-0.161216866,0.213056364,0,1
-0.052385329,0.039652727,0,1
0.120201996,0.093070909,0,1
0.040608782,0.025476364,0,1
-0.007715669,0.392007273,0,1
0.088121058,0.268323636,0,1
0.039390519,-0.092454545,0,1
-0.144567265,0.261749091,0,1
-0.089745409,0.170321818,0,1
0.129135928,0.091427273,0,1
0.013806986,-0.148132727,0,1
-0.168526447,-0.0791,0,1
-0.094618463,-0.025476364,0,1
-0.034517465,-0.065129091,0,1
-0.02802006,-0.023010909,0,1
0.041420958,-0.073758182,0,1
0.088527146,0.287225455,0,1
-0.008933932,0.164569091,0,1
-0.01868004,0.04972,0,1
0.196952595,-0.015614545,0,1
0.219287425,-0.104165455,0,1
-0.149440319,-0.068416364,0,1
-0.202637824,-0.181210909,0,1
0.244870958,-0.141147273,0,1
0.317154591,-0.089372727,0,1
-0.142536826,0.240587273,0,1
-0.249744012,0.11752,0,1
0.198576946,0.042529091,0,1
0.308626747,0.156761818,0,1
-0.075938423,0.205865455,0,1
-0.362230339,0.337356364,0,1
-0.274109281,-0.013765455,0,1
0.07472016,0.016025455,0,1
0.353702495,-0.011505455,0,1
0.027613972,-0.009861818,0,1
-0.538878543,0.102932727,0,1
-0.140506387,0.079305455,0,1
0.58801517,0.152652727,0,1
0.319997206,0.126354545,0,1
-0.581111677,0.218192727,0,1
-0.337458982,-0.077250909,0,1
0.731364172,-0.020750909,0,1
0.661923154,-0.040474545,0,1
-0.492990619,-0.163747273,0,1
-1.10496497,0.098412727,0,1
0.192079541,-0.073347273,0,1
1.055828343,-0.147516364,0,1
-0.316748503,-0.047049091,0,1
-1.393693413,0.192921818,0,1
-0.191267365,-0.021572727,0,1
1.202426048,-0.035954545,0,1
0.244058782,0.281678182,0,1
-0.964052495,0.025681818,0,1
-0.3134998,-0.176485455,0,1
0.760602495,0.068416364,0,1
0.541721158,-0.098618182,0,1
-0.363448603,-0.260927273,0,1
-0.358981637,0.139503636,0,1
0.317154591,-0.074990909,0,1
0.536035928,0.116903636,0,1
0.158374251,0.269350909,0,1
-0.255429242,-0.071087273,0,1
-0.144161178,-0.22148,0,1
0.144161178,0.108069091,0,1
-0.040608782,0.158610909,0,1
-0.315124152,-0.314550909,0,1
-0.150252495,0.136421818,0,1
0.086090619,-0.028147273,0,1
-0.137663772,-0.020750909,0,1
-0.292789321,0.355025455,0,1
0.064567964,-0.09492,0,1
0.308626747,0.220452727,0,1
-0.103958483,0.506034545,0,1
-0.406493912,0.179361818,0,1
0.125887226,-0.207098182,0,1
0.604258683,-0.130669091,0,1
0.225378743,-0.105603636,0,1
-0.330555489,-0.073758182,0,1
-0.173399501,0.125738182,0,1
0.314311976,-0.139709091,0,1
0.296038024,0.185936364,0,1
-0.132790719,0.071498182,0,1
-0.25949012,-0.25086,0,1
0.055227944,0.025065455,0,1
0.388626048,0.246545455,0,1
0.286291916,0.102932727,0,1
-0.269236228,0.013354545,0,1
-0.361824251,0.094509091,0,1
0.265175349,-0.123478182,0,1
0.387407784,0.011710909,0,1
-0.263957086,0.005341818,0,1
-0.527508084,0.133134545,0,1
0.047918363,0.396527273,0,1
0.439387026,0.193127273,0,1
-0.033299202,-0.103343636,0,1
-0.349235529,-0.094714545,0,1
0.01502525,0.184292727,0,1
0.138475948,-0.039652727,0,1
-0.229845709,0.017669091,0,1
-0.235937026,0.086496364,0,1
0.186394311,-0.123272727,0,1
0.184363872,0.154090909,0,1
-0.047918363,-0.01808,0,1
0.034517465,0.114027273,0,1
0.169744711,0.145872727,0,1
0.127917665,0.11752,0,1
0.058476647,0.304278182,0,1
0.098273253,-0.061636364,0,1
0.115328942,-0.104987273,0,1
0.118983733,-0.123272727,0,1
0.076344511,0.021161818,0,1
-0.013400898,0.072525455,0,1
-0.092181936,0.134161818,0,1
-0.155125549,0.007190909,0,1
-0.001624351,0.125532727,0,1
0.103958483,0.186963636,0,1
-0.043045309,-0.216343636,0,1
-0.224566567,0.178950909,0,1
-0.108831537,0.070470909,0,1
0.151876846,-0.094098182,0,1
0.039796607,0.00904,0,1
-0.196140419,-0.124916364,0,1
-0.140506387,-0.098001818,0,1
0.06903493,0.043761818,0,1
-0.02802006,0.036981818,0,1
-0.180302994,-0.054650909,0,1
-0.071471457,0.195387273,0,1
0.033299202,-0.021572727,0,1
-0.004873054,-0.098823636,0,1
-0.05604012,0.042323636,0,1
0.053603593,-0.063074545,0,1
0.032893114,0.027736364,0,1
-0.073095808,0.014176364,0,1
0.019492216,-0.041090909,0,1
0.153907285,-0.060198182,0,1
0.066598403,0.127792727,0,1
-0.045075749,-0.034516364,0,1
0.117765469,-0.037187273,0,1
0.153907285,0.267707273,0,1
0.015837425,0.059376364,0,1
-0.023959182,0.115465455,0,1
0.028426148,0.132518182,0,1
-0.037766168,-0.111150909,0,1
-0.08771497,-0.010683636,0,1
0.077156687,0.065950909,0,1
0.034517465,-0.082181818,0,1
-0.190861277,0.185936364,0,1
-0.183145609,0.226,0,1
0.120608084,0.02712,0,1
0.090963673,0.039241818,0,1
-0.259084032,-0.127998182,0,1
-0.156343812,0.023421818,0,1
0.185988224,0.025887273,0,1
0.133602894,-0.134572727,0,1
-0.186394311,-0.063074545,0,1
-0.088121058,0.0339,0,1
0.260302295,-0.058349091,0,1
0.23512485,-0.058349091,0,1
-0.062943613,0.108274545,0,1
-0.096648902,0.096563636,0,1
0.130354192,0.219425455,0,1
0.127105489,0.025065455,0,1
0.019086128,0.045405455,0,1
0.010964371,0.060609091,0,1
0.006497405,-0.045405455,0,1
-0.032080938,0.119985455,0,1
-0.000406088,0.046432727,0,1
0.049542715,0.197236364,0,1
-0.053603593,-0.000410909,0,1
-0.050760978,-0.020956364,0,1
0.094212375,0.195387273,0,1
0.118171557,0.112383636,0,1
-0.032080938,0.117725455,0,1
-0.109237625,0.185730909,0,1
0.04101487,0.142790909,0,1
0.078781038,-0.11752,0,1
-0.01868004,0.054856364,0,1
-0.019492216,-0.076223636,0,1
0.05969491,-0.105603636,0,1
-0.008933932,0.150598182,0,1
-0.08406018,0.033283636,0,1
0.00934002,0.110534545,0,1
-0.064567964,0.084441818,0,1
-0.223348303,-0.041912727,0,1
-0.083654092,-0.040474545,0,1
0.380910379,0.103343636,0,1
0.144567265,-0.156761818,0,1
-0.650146607,-0.020134545,0,1
-0.121014172,0.209152727,0,1
0.695628443,-0.175663636,0,1
0.051167066,0.000616364,0,1
-0.460909681,0.145256364,0,1
0.167308184,0.102932727,0,1
0.561213373,0.069443636,0,1
0.082841916,0.108685455,0,1
-0.484868862,-0.058554545,0,1
-0.329743313,-0.009450909,0,1
0.469437525,0.010683636,0,1
0.479995808,-0.413374545,0,1
-0.419488723,0.107452727,0,1
-0.380910379,0.193949091,0,1
0.339083333,-0.066156364,0,1
0.017055689,0.159843636,0,1
-0.633090918,0.005136364,0,1
-0.242840519,-0.171554545,0,1
0.27248493,0.167856364,0,1
-0.0934002,0.369407273,0,1
-0.288728443,0.004725455,0,1
0.198576946,0.11526,0,1
0.087308882,0.058965455,0,1
-0.375631238,-0.017258182,0,1
0.143349002,0.017669091,0,1
0.655425749,-0.216549091,0,1
-0.10274022,0.084236364,0,1
-0.529132435,0.319276364,0,1
0.535223752,0.130052727,0,1
1.024965669,-0.23052,0,1
-0.277357984,-0.099234545,0,1
-0.906794112,0.257023636,0,1
0.31553024,0.101494545,0,1
0.918164571,-0.393034545,0,1
-0.172587325,-0.356052727,0,1
-0.834916567,0.31188,0,1
0.090963673,-0.050336364,0,1
0.621314371,-0.268734545,0,1
-0.076344511,0.123889091,0,1
-0.527101996,0.290718182,0,1
-0.30415978,0.275514545,0,1
0.000812176,-0.190456364,0,1
0.038578343,-0.093687273,0,1
0.030456587,0.124094545,0,1
-0.077156687,0.098618182,0,1
-0.192485629,-0.093481818,0,1
0.102334132,0.024243636,0,1
0.443447904,0.333863636,0,1
0.208729142,-0.125943636,0,1
-0.34720509,-0.150187273,0,1
-0.194922156,0.257229091,0,1
0.404057385,0.335301818,0,1
0.381316467,0.222712727,0,1
-0.071065369,0.108685455,0,1
-0.124668962,0.139914545,0,1
0.162029042,0.1243,0,1
0.134821158,-0.062663636,0,1
-0.116141118,-0.207509091,0,1
-0.106801098,-0.059581818,0,1
0.029238323,0.093276364,0,1
-0.064567964,0.130874545,0,1
-0.04101487,-0.071292727,0,1
0.153907285,-0.133750909,0,1
-0.061319261,0.335712727,0,1
-0.419488723,0.198674545,0,1
-0.219693513,-0.203605455,0,1
0.22213004,-0.012943636,0,1
0.09705499,-0.070676364,0,1
-0.325682435,-0.186758182,0,1
-0.188830838,-0.047254545,0,1
0.326900699,-0.167445455,0,1
0.299286727,-0.02034,0,1
-0.036141816,0.379063636,0,1
0.011370459,0.081154545,0,1
0.002030439,-0.059581818,0,1
-0.096242814,0.150803636,0,1
0.181927345,0.091221818,0,1
0.198170858,0.143201818,0,1
-0.35654511,0.054650909,0,1
-0.417458283,0.038625455,0,1
0.251368363,-0.00226,0,1
0.372788623,0.027530909,0,1
-0.359387725,0.056089091,0,1
-0.450351397,-0.095125455,0,1
0.47228014,0.252503636,0,1
0.780094711,0.335507273,0,1
-0.084466267,0.058965455,0,1
-0.51898024,0.118341818,0,1
0.221723952,-0.00226,0,1
0.72973982,-0.248189091,0,1
0.045481836,0.075607273,0,1
-0.659892715,0.0226,0,1
-0.210759581,-0.165185455,0,1
0.427610479,0.046432727,0,1
0.167714271,-0.037392727,0,1
-0.449539222,-0.130874545,0,1
-0.39187475,0.025681818,0,1
0.152282934,0.181827273,0,1
0.209541317,-0.000821818,0,1
-0.259084032,0.053007273,0,1
-0.399590419,-0.061636364,0,1
0.017055689,-0.214289091,0,1
0.214414371,-0.004725455,0,1
-0.004466966,-0.019929091,0,1
-0.194922156,0.080743636,0,1
-0.024771357,0.28024,0,1
0.231876148,0.210385455,0,1
0.131978543,-0.066361818,0,1
-0.020304391,0.074785455,0,1
0.055634032,0.075196364,0,1
0.116953293,-0.030818182,0,1
-0.016243513,0.115876364,0,1
-0.075126248,-0.173609091,0,1
0.054415768,-0.062047273,0,1
0.11208024,0.075607273,0,1
-0.008527844,-0.042529091,0,1
-0.122638523,0.085058182,0,1
-0.077156687,0.216754545,0,1
0.063349701,0.278390909,0,1
0.121014172,0.106630909,0,1
0.023147006,0.054445455,0,1
-0.069847106,-0.169705455,0,1
0.017867864,-0.039036364,0,1
0.189236926,0.090194545,0,1
0.086090619,-0.139914545,0,1
-0.207916966,-0.088961818,0,1
-0.151876846,0.013970909,0,1
0.157562076,0.122245455,0,1
0.060100998,0.022189091,0,1
-0.246901397,0.127176364,0,1
-0.107207186,0.106014545,0,1
0.183145609,0.160049091,0,1
0.083248004,0.154090909,0,1
-0.179896906,-0.115465455,0,1
-0.075126248,-0.083003636,0,1
0.193297804,-0.113616364,0,1
0.121014172,-0.03616,0,1
-0.035329641,0.046432727,0,1
0.078781038,0.167034545,0,1
0.166902096,0.089783636,0,1
0.025583533,0.023627273,0,1
-0.088121058,0.182854545,0,1
-0.036141816,-0.005958182,0,1
-0.029644411,-0.097796364,0,1
-0.037766168,-0.059581818,0,1
0.024365269,0.017669091,0,1
-0.009746108,-0.00452,0,1
0.151064671,0.007190909,0,1
0.376443413,0.048281818,0,1
0.239997904,0.124710909,0,1
-0.534411577,0.36838,0,1
-0.667202295,0.233396364,0,1
0.555934232,0.169910909,0,1
0.655831836,-0.038830909,0,1
-0.767505988,-0.134572727,0,1
-1.000194311,0.047049091,0,1
0.429640918,0.068827273,0,1
0.687100599,-0.062869091,0,1
-0.897454092,-0.226821818,0,1
-1.256841816,0.034927273,0,1
1.303135828,0.08588,0,1
2.086073154,0.001849091,0,1
-1.038366567,0.23052,0,1
-1.961810279,0.527401818,0,1
1.301511477,0.130258182,0,1
2.397136427,-0.347218182,0,1
-0.898672355,-0.226410909,0,1
-1.695010579,0.027736364,0,1
1.14597984,0.02034,0,1
1.795720359,-0.286814545,0,1
-0.670857086,0,0,1
-1.458667465,-0.168472727,0,1
0.506391517,-0.163747273,0,1
0.898266267,0.066772727,0,1
-0.434107884,0.139914545,0,1
-0.92588024,0.598489091,0,1
-0.475528842,0.049309091,0,1
0.004873054,0.09718,0,1
0.191267365,0.269556364,0,1
-0.168932535,-0.014381818,0,1
-0.9072002,-0.089167273,0,1
-0.505173253,0.095741818,0,1
0.717963273,0.408238182,0,1
0.548624651,-0.293594545,0,1
-0.61400479,-0.3616,0,1
-0.277357984,0.344752727,0,1
0.994509082,0.141147273,0,1
0.598979541,-0.463094545,0,1
-0.455630539,0.102727273,0,1
-0.114516766,0.115876364,0,1
0.824764371,-0.478092727,0,1
0.4536001,-0.136010909,0,1
-0.430453094,0.052185455,0,1
-0.151064671,0.275309091,0,1
0.168120359,0.053418182,0,1
-0.114110679,-0.125532727,0,1
-0.079999301,0.293389091,0,1
0.243652695,0.297292727,0,1
-0.071471457,0.001232727,0,1
-0.456848802,0.169089091,0,1
-0.087308882,0.390363636,0,1
0.185988224,-0.104781818,0,1
-0.147815968,-0.378447273,0,1
-0.311063273,-0.049103636,0,1
0.009746108,0.152036364,0,1
-0.188018663,-0.224150909,0,1
-0.450351397,-0.015614545,0,1
0.125887226,0.370023636,0,1
0.383346906,-0.018901818,0,1
-0.225378743,0.026709091,0,1
-0.388626048,0.130874545,0,1
0.399184331,0.063690909,0,1
0.553091617,-0.063074545,0,1
-0.188830838,-0.294621818,0,1
-0.194922156,-0.116287273,0,1
0.557152495,0.010478182,0,1
0.588421257,-0.186141818,0,1
-0.180302994,0.238327273,0,1
-0.293601497,0.479325455,0,1
0.318372854,-0.125327273,0,1
0.408524351,0.098823636,0,1
-0.069847106,0.334685455,0,1
-0.198576946,0.146694545,0,1
-0.00934002,0.076223636,0,1
-0.032080938,-0.022189091,0,1
-0.174617764,0.154912727,0,1
-0.149846407,0.010067273,0,1
-0.011370459,-0.014792727,0,1
-0.061725349,0.060403636,0,1
-0.175836028,0.071498182,0,1
-0.039796607,0.201961818,0,1
0.183551697,0.050747273,0,1
0.033705289,0.070676364,0,1
-0.196952595,0.047049091,0,1
-0.057258383,-0.281678182,0,1
0.174617764,-0.162309091,0,1
0.19776477,0.080538182,0,1
-0.204262176,-0.26894,0,1
-0.233094411,-0.126149091,0,1
0.311469361,0.308181818,0,1
0.191267365,0.051774545,0,1
-0.357763373,0.125738182,0,1
-0.27817016,0.103549091,0,1
0.323651996,0.057732727,0,1
0.451975749,0.208125455,0,1
-0.166902096,-0.003492727,0,1
-0.3601999,-0.064718182,0,1
0.177460379,-0.095741818,0,1
0.313905888,-0.00226,0,1
-0.120201996,-0.035954545,0,1
-0.217256986,0.185525455,0,1
0.297662375,0.268529091,0,1
0.272078842,0.180389091,0,1
-0.291571058,0.392623636,0,1
-0.18842475,0.157172727,0,1
0.262332735,-0.281883636,0,1
0.118171557,-0.343725455,0,1
-0.52263503,0.216754545,0,1
-0.278982335,-0.142996364,0,1
0.451975749,-0.362832727,0,1
0.174617764,0.054856364,0,1
-0.501518463,-0.166418182,0,1
-0.319997206,0.132929091,0,1
0.471874052,-0.047870909,0,1
0.304971956,-0.071909091,0,1
-0.452381836,0.341670909,0,1
-0.305378044,0.211001818,0,1
0.362636427,-0.193332727,0,1
0.415833932,-0.357901818,0,1
-0.135227246,0.069238182,0,1
-0.284261477,-0.092249091,0,1
-0.029644411,0.034516364,0,1
0.095836727,0.217370909,0,1
0.086902794,0.181621818,0,1
0.035329641,0.215521818,0,1
-0.056852295,-0.016847273,0,1
-0.084466267,0.168267273,0,1
0.127917665,0.260721818,0,1
0.234312675,0.136832727,0,1
-0.060913174,-0.11978,0,1
-0.280200599,-0.143818182,0,1
0.043451397,0.102110909,0,1
0.274109281,-0.13786,0,1
-0.00365479,-0.21018,0,1
-0.187612575,0.195592727,0,1
-0.004466966,0.344752727,0,1
0.223754391,0.175663636,0,1
0.154313373,-0.056089091,0,1
-0.039390519,-0.277363636,0,1
-0.123856786,-0.076634545,0,1
-0.092181936,0.1356,0,1
0.027613972,-0.204427273,0,1
0.023553094,-0.132929091,0,1
-0.098679341,0.216343636,0,1
-0.089745409,0.189018182,0,1
0.043045309,0.11752,0,1
0.016243513,0.195387273,0,1
-0.122638523,0.044583636,0,1
0.00365479,0.272021818,0,1
-0.004466966,0.458163636,0,1
-0.346392914,-0.229903636,0,1
0.034517465,-0.084647273,0,1
0.888114072,0.034516364,0,1
0.3601999,-0.200523636,0,1
-0.940093313,0.1017,0,1
-0.265987525,0.161281818,0,1
1.2674001,0.032461818,0,1
0.477559281,-0.084647273,0,1
-1.113492814,0.049309091,0,1
-0.413803493,-0.011094545,0,1
1.147198104,-0.049514545,0,1
0.853190519,0.068210909,0,1
-0.694816267,-0.200729091,0,1
-1.481814471,0.028763636,0,1
-0.250962275,0.221890909,0,1
1.197552994,-0.323385455,0,1
0.263550998,-0.052185455,0,1
-1.669427046,0.375776364,0,1
-1.023341317,0.120601818,0,1
1.418870858,0.329549091,0,1
1.102934531,0.339205455,0,1
-1.17034511,-0.109918182,0,1
-1.241004391,-0.129025455,0,1
0.901921058,0.21018,0,1
1.39612994,-0.062252727,0,1
-0.335428543,-0.268323636,0,1
-0.757353792,0.179772727,0,1
0.473498403,-0.029174545,0,1
0.998976048,-0.085469091,0,1
0.182739521,-0.068621818,0,1
-0.367509481,-0.135189091,0,1
-0.095024551,-0.094303636,0,1
0.206698703,-0.024449091,0,1
0.170556886,0.115465455,0,1
-0.192485629,-0.223945455,0,1
-0.380910379,0.080332727,0,1
-0.160404691,0.093481818,0,1
0.12507505,0.062252727,0,1
-0.122638523,0.304072727,0,1
-0.479589721,0.088756364,0,1
-0.111268064,0.283938182,0,1
0.248931836,0.317016364,0,1
-0.103958483,0.064101818,0,1
-0.318778942,-0.211412727,0,1
0.256647505,0.044378182,0,1
0.519386327,0.014792727,0,1
-0.097867166,-0.336534545,0,1
-0.341925948,-0.005341818,0,1
0.235937026,0.071909091,0,1
0.447102695,-0.032667273,0,1
-0.113704591,-0.149981818,0,1
-0.229845709,0.019107273,0,1
0.285073653,0.150392727,0,1
0.379692116,0.137449091,0,1
0.002436527,0.125943636,0,1
-0.1100498,0.05198,0,1
0.076344511,0.122861818,0,1
0.069441018,-0.133750909,0,1
-0.032487026,0.1808,0,1
-0.052385329,0.233807273,0,1
-0.162029042,0.002054545,0,1
-0.156343812,0.289896364,0,1
0.090557585,0.260927273,0,1
0.110455888,0.109918182,0,1
-0.237967465,-0.120190909,0,1
-0.263550998,-0.013149091,0,1
0.174211677,0.031845455,0,1
0.136851597,-0.076634545,0,1
-0.346392914,-0.194565455,0,1
-0.17542994,-0.238943636,0,1
0.477153194,0.084852727,0,1
0.319591118,-0.050952727,0,1
-0.391062575,0.007396364,0,1
-0.264769261,0.258256364,0,1
0.371976447,0.065745455,0,1
0.207916966,-0.033283636,0,1
-0.379692116,0.120807273,0,1
-0.205074351,0.073347273,0,1
0.268424052,-0.13108,0,1
0.113704591,-0.009450909,0,1
-0.211977844,0.079716364,0,1
-0.173399501,0.104576364,0,1
-0.086902794,0.066156364,0,1
-0.067004491,0.077867273,0,1
0.071471457,0.186963636,0,1
0.129948104,0.108274545,0,1
0.038578343,0.108274545,0,1
0.088933234,0.10848,0,1
0.198170858,0.054650909,0,1
0.129135928,-0.191894545,0,1
0.06538014,-0.218603636,0,1
0.077156687,0.112589091,0,1
-0.020304391,-0.1356,0,1
0.003248703,-0.224972727,0,1
0.153501198,0.086496364,0,1
-0.022740918,0.227849091,0,1
-0.332992016,0.075607273,0,1
-0.271266667,-0.066361818,0,1
0.073907984,0.084030909,0,1
0.039796607,0.034105455,0,1
-0.351672056,0.054034545,0,1
-0.27248493,-0.047870909,0,1
0.149846407,-0.084030909,0,1
0.189236926,0.032461818,0,1
-0.060913174,0.003698182,0,1
-0.108425449,0.089372727,0,1
0.084466267,0.08814,0,1
0.19045519,0.048076364,0,1
0.098273253,0.042734545,0,1
0.012182635,0.092249091,0,1
0.02233483,-0.043145455,0,1
0.051979242,-0.127792727,0,1
0.120201996,0.042734545,0,1
0.129542016,-0.019929091,0,1
-0.049136627,-0.092249091,0,1
-0.166496008,0.178745455,0,1
-0.008527844,0.184703636,0,1
0.088121058,0.077045455,0,1
-0.084466267,0.223329091,0,1
-0.155937725,0.064307273,0,1
-0.072283633,0.196414545,0,1
0.024365269,0.119163636,0,1
0.071877545,-0.139914545,0,1
0.02233483,0.140736364,0,1
0.015431337,0.053418182,0,1
0.056446208,-0.115054545,0,1
0.166496008,-0.015614545,0,1
0.176242116,0.075812727,0,1
0.027207884,-0.02034,0,1
-0.028426148,0.063074545,0,1
0.061725349,0.141147273,0,1
0.085684531,0.029585455,0,1
-0.068222754,0.043556364,0,1
-0.091775848,-0.030818182,0,1
-0.029644411,-0.103754545,0,1
-0.007715669,-0.048487273,0,1
0.024771357,0.114438182,0,1
-0.023147006,0.004930909,0,1
-0.000812176,0.098823636,0,1
0.054009681,0.133750909,0,1
0.030456587,-0.033283636,0,1
0.001624351,0.218398182,0,1
-0.044669661,0.099850909,0,1
-0.060507086,-0.063074545,0,1
0.006497405,0.00678,0,1
0.059288822,0.007807273,0,1
0.010964371,-0.016436364,0,1
-0.024365269,-0.021572727,0,1
-0.008527844,-0.035954545,0,1
0.051167066,0.043556364,0,1
0.070253194,0.194976364,0,1
0.032893114,0.04294,0,1
0.14740988,0.099234545,0,1
0.258271856,0.077661818,0,1
-0.062943613,0.088550909,0,1
-0.423549601,0.192305455,0,1
-0.013400898,0.026709091,0,1
0.382940818,-0.019107273,0,1
-0.257053593,0.004930909,0,1
-0.770754691,0.068827273,0,1
0.02233483,0.036981818,0,1
0.621720459,0.017669091,0,1
-0.198170858,-0.075196364,0,1
-0.931565469,0.024449091,0,1
-0.061725349,-0.033489091,0,1
1.118365868,0.018490909,0,1
0.452787924,-0.110945455,0,1
-0.932783733,-0.173198182,0,1
-0.473092315,0.109712727,0,1
1.252780938,-0.227643636,0,1
0.8605001,-0.014998182,0,1
-1.068417066,-0.082181818,0,1
-0.81745479,0.109712727,0,1
0.881210579,0.000410909,0,1
0.830043513,-0.043967273,0,1
-0.842632236,0.319892727,0,1
-0.931971557,-0.229081818,0,1
0.438168762,0.129847273,0,1
0.568929042,0.134778182,0,1
-0.52263503,0.116698182,0,1
-0.849129641,0.288663636,0,1
0.158780339,0.022189091,0,1
0.508421956,0.03164,0,1
-0.139288124,0.356874545,0,1
-0.36588513,0.345985455,0,1
0.227003094,-0.22826,0,1
0.636745709,0.124094545,0,1
0.12507505,0.178950909,0,1
-0.165277745,-0.154090909,0,1
0.311469361,-0.154296364,0,1
0.652583134,-0.275514545,0,1
0.092994112,-0.088961818,0,1
-0.464158383,-0.032050909,0,1
0.000406088,-0.011505455,0,1
0.502736727,-0.309414545,0,1
0.095430639,-0.014792727,0,1
-0.534411577,0.452205455,0,1
-0.408930439,0.013765455,0,1
0.114110679,0.032461818,0,1
0.165683832,0.171554545,0,1
-0.221723952,0.118958182,0,1
-0.338271158,-0.066772727,0,1
-0.043045309,0.026298182,0,1
0.229845709,0.064307273,0,1
0.193297804,0.26442,0,1
-0.202231737,0.157378182,0,1
-0.327712874,-0.253530909,0,1
0.161216866,0.293389091,0,1
0.447508782,0.351327273,0,1
-0.051573154,-0.130463636,0,1
-0.508015868,-0.114232727,0,1
-0.011370459,0.177512727,0,1
0.555528144,-0.050952727,0,1
0.142536826,-0.137243636,0,1
-0.398372156,-0.1469,0,1
-0.057664471,-0.023216364,0,1
0.435326148,0.389747273,0,1
0.135633333,0.020750909,0,1
-0.281012774,-0.111767273,0,1
-0.008933932,0.20566,0,1
0.298880639,0.198263636,0,1
-0.014619162,0.007190909,0,1
-0.312281537,0.068621818,0,1
-0.007715669,-0.019518182,0,1
0.172181238,-0.119574545,0,1
-0.08771497,0.154296364,0,1
-0.131978543,-0.032667273,0,1
0.130354192,-0.117314545,0,1
0.259896208,0.199701818,0,1
0.219287425,0.165185455,0,1
-0.14740988,-0.00678,0,1
-0.5003002,0.040063636,0,1
0.088933234,-0.040474545,0,1
0.517355888,-0.011710909,0,1
-0.304971956,0.123478182,0,1
-0.876337525,-0.202372727,0,1
0.058070559,-0.066772727,0,1
0.59735519,0.07006,0,1
-0.185176048,-0.06102,0,1
-1.106183234,-0.050747273,0,1
-0.135227246,-0.036981818,0,1
2.138052395,0.243874545,0,1
0.892581038,-0.035338182,0,1
-2.00282515,0.251270909,0,1
-0.908824551,0.233807273,0,1
2.33865978,-0.301607273,0,1
1.167096407,-0.031023636,0,1
-2.274903992,-0.061841818,0,1
-1.014407385,0.206892727,0,1
2.161199401,0.153474545,0,1
1.318567166,0.172581818,0,1
-1.669833134,-0.101494545,0,1
-1.264963573,-0.115465455,0,1
1.069635329,0.115876364,0,1
0.901921058,-0.386665455,0,1
-0.802429541,0.367763636,0,1
-1.009128244,0.1695,0,1
0.006497405,-0.087523636,0,1
0.550249002,0.310441818,0,1
0.236749202,0.272843636,0,1
-0.538878543,0.047049091,0,1
-0.671263174,-0.155118182,0,1
0.197358683,0.551234545,0,1
0.725272854,-0.015203636,0,1
-0.075938423,-0.52432,0,1
-0.587609082,-0.294827273,0,1
0.389032136,-0.009245455,0,1
0.801211277,-0.049309091,0,1
-0.209541317,-0.345369091,0,1
-0.504361078,0.085674545,0,1
0.443041816,-0.003287273,0,1
0.594512575,0.094509091,0,1
-0.362230339,-0.154501818,0,1
-0.350047705,0.128203636,0,1
0.4069,0.525552727,0,1
0.151064671,-0.126765455,0,1
-0.43492006,0.099850909,0,1
-0.0467001,0.181210909,0,1
0.428016567,-0.054445455,0,1
-0.114516766,0.0678,0,1
-0.448320958,0.476038182,0,1
-0.002030439,0.198263636,0,1
0.063349701,-0.125532727,0,1
-0.168526447,0.071909091,0,1
0.012182635,0.17176,0,1
0.066598403,0.117725455,0,1
-0.333804192,-0.420565455,0,1
